ticker,empresa,cd_cvm,setor,preco_data,valor_mercado_brl,liquidez_63d_brl,pl,pvpa,roe_ltm,roe_med5,div_liq_ebitda,cagr_receita,cagr_lucro,conversao_caixa,status,criterios_reprovados,criterios_nao_avaliados,ultima_demonstracao,dt_receb_ultimo_doc,link_doc,fontes
BLAU3,BLAU FARMACÊUTICA S.A.,24627,Farmacêutico e Higiene,2026-07-27,2006205923.54,2240069.0793650793,8.23,0.87,10.68,13.18,0.05,5.65,-2.41,1.13,REPROVADA,CAGR receita > 10%; CAGR lucro > 10%; FCF positivo em >=3 dos 5 anos; Liquidez >= R$5M/dia,,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157378,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
"BOBR3,BOBR4",BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL,12190,Farmacêutico e Higiene,2026-07-27,,3541.2063492063494,indisponivel,indisponivel,nao_aplicavel,dado_insuficiente,0.61,11.00,0.41,2.09,REPROVADA,CAGR lucro > 10%; Lucro positivo nos 5 anos; Liquidez >= R$5M/dia,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%,2025-12-31,2026-06-26,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159247,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,BORRACHAS VIPAL S.A.,26980,Petroquímicos e Borracha,,,,indisponivel,indisponivel,15.51,36.89,1.86,5.53,-8.45,4.40,REPROVADA,CAGR receita > 10%; CAGR lucro > 10%,P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,2026-03-31,2026-05-12,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157158,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
BRML3,BR MALLS PARTICIPACOES S.A.,19909,Emp. Adm. Part. - Comércio (Atacado e Varejo),,,,indisponivel,indisponivel,6.80,5.90,1.24,9.79,44.12,1.32,REPROVADA,ROE mediano 5a > 12%; CAGR receita > 10%,P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157458,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
AGRO3,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,20036,"Agricultura (Açúcar, Álcool e Cana)",2026-07-27,1964334283.7199998,2873030.1746031744,indisponivel,0.96,indisponivel,11.27,indisponivel,-1.01,-18.81,indisponivel,REPROVADA,ROE mediano 5a > 12%; CAGR receita > 10%; CAGR lucro > 10%; Receita estável (sem queda >15%); Liquidez >= R$5M/dia,P/L positivo e baixo; Dívida líq./EBITDA < 3,2026-03-31,2026-05-07,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156887,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
BRAV3,BRAVA ENERGIA S.A.,25291,Petróleo e Gás,2026-07-27,9755405142.0,137143509.15873015,41.98,0.85,2.00,5.93,2.20,99.91,turnaround,21.08,REPROVADA,P/L positivo e baixo; ROE mediano 5a > 12%; Lucro positivo nos 5 anos; FCF positivo em >=3 dos 5 anos,CAGR lucro > 10%,2026-03-31,2026-05-06,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156761,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,BRF S.A.,16292,Emp. Adm. Part. - Alimentos,,,,indisponivel,indisponivel,20.12,2.96,1.49,7.70,67.84,3.23,REPROVADA,ROE mediano 5a > 12%; CAGR receita > 10%; Lucro positivo nos 5 anos,P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157394,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
CAMB3,CAMBUCI S.A.,2100,Têxtil e Vestuário,2026-07-27,378648135.65000004,149849.47619047618,5.49,1.19,22.07,32.63,-0.71,12.39,25.60,1.02,REPROVADA,P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,,2026-03-31,2026-05-05,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156658,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
CAML3,CAMIL ALIMENTOS S.A.,24228,Alimentos,2026-07-27,1599624078.0800002,6679757.317460317,indisponivel,0.54,indisponivel,11.93,indisponivel,13.21,-17.25,indisponivel,REPROVADA,ROE mediano 5a > 12%; CAGR lucro > 10%,P/L positivo e baixo; Dívida líq./EBITDA < 3,2026-05-31,2026-07-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159513,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,CARAMURU ALIMENTOS S.A.,26190,Alimentos,,,,indisponivel,indisponivel,17.74,16.87,3.38,1.81,12.70,0.34,REPROVADA,Dívida líq./EBITDA < 3; CAGR receita > 10%,P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,2026-03-31,2026-05-15,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157637,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,CBO HOLDING S.A.,23620,Emp. Adm. Part. - Petróleo e Gás,,,,indisponivel,indisponivel,10.54,4.10,2.97,11.40,8.00,2.97,REPROVADA,ROE mediano 5a > 12%; CAGR lucro > 10%,P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157467,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,CEMIG GERACAO E TRANSMISSAO S.A.,20320,Energia Elétrica,,,,indisponivel,indisponivel,15.22,25.21,1.05,-3.44,20.17,0.91,REPROVADA,CAGR receita > 10%; Receita estável (sem queda >15%),P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,2026-03-31,2026-06-15,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159090,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
"AXIA3,AXIA7,ELET3,ELET5,ELET6",CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,Emp. Adm. Part. - Energia Elétrica,2026-07-27,,551463560.5238096,indisponivel,indisponivel,7.96,4.77,3.98,2.35,3.82,1.48,REPROVADA,ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR receita > 10%; CAGR lucro > 10%,P/VPA < 1; P/L positivo e baixo,2026-03-31,2026-05-06,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156724,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
"CLSC3,CLSC4",CENTRAIS ELET DE SANTA CATARINA S.A.,2461,Energia Elétrica,2026-07-27,5196408170.0,452789.9365079365,7.14,1.25,17.94,19.40,2.70,1.21,6.68,0.53,REPROVADA,P/VPA < 1; CAGR receita > 10%; CAGR lucro > 10%; Liquidez >= R$5M/dia,,2026-03-31,2026-05-15,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157570,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,CESP - CIA ENERGETICA DE SAO PAULO,2577,Energia Elétrica,,,,indisponivel,indisponivel,3.36,9.42,4.30,-7.07,-6.58,-2.74,REPROVADA,ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR receita > 10%; CAGR lucro > 10%; Receita estável (sem queda >15%); Lucro positivo nos 5 anos,P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,2026-03-31,2026-05-06,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156758,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,CHINA THREE GORGES BRASIL ENERGIA S.A.,27103,Energia Elétrica,,,,indisponivel,indisponivel,11.70,12.73,0.58,0.63,1.05,1.79,REPROVADA,CAGR receita > 10%; CAGR lucro > 10%,P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157466,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
PCAR3,CIA BRASILEIRA DE DISTRIBUICAO,14826,Comércio (Atacado e Varejo),2026-07-27,1344345380.0,8985025.968253968,prejuizo,2.03,-151.16,-30.34,5.60,-21.87,serie_nao_comparavel,nao_aplicavel,REPROVADA,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR receita > 10%; Receita estável (sem queda >15%); Lucro positivo nos 5 anos,CAGR lucro > 10%,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157442,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
"CMIG3,CMIG4",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2453,Energia Elétrica,2026-07-27,37186430880.0,155822669.55555555,7.69,1.29,16.84,22.34,2.16,6.17,6.89,0.79,REPROVADA,P/VPA < 1; CAGR receita > 10%; CAGR lucro > 10%,,2026-03-31,2026-05-07,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156907,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
"FESA3,FESA4",CIA FERRO LIGAS DA BAHIA - FERBASA,3069,Metalurgia e Siderurgia,2026-07-27,2534320924.0,4892796.523809524,15.68,0.77,4.92,11.16,-2.73,-0.58,-26.43,2.08,REPROVADA,P/L positivo e baixo; ROE mediano 5a > 12%; CAGR receita > 10%; CAGR lucro > 10%; Receita estável (sem queda >15%); Liquidez >= R$5M/dia,,2026-03-31,2026-05-11,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157057,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
HBTS5,CIA HABITASUL DE PARTICIPACOES,3298,Emp. Adm. Part. - Crédito Imobiliário,2026-06-23,,14811.111111111111,indisponivel,indisponivel,12.96,12.30,2.11,-29.18,-20.83,-0.80,REPROVADA,CAGR receita > 10%; CAGR lucro > 10%; Receita estável (sem queda >15%); CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos; Liquidez >= R$5M/dia,P/VPA < 1; P/L positivo e baixo,2026-03-31,2026-05-20,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157813,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
"MSPA3,MSPA4",CIA MELHORAMENTOS DE SAO PAULO,3654,Papel e Celulose,2026-07-23,253840599.99999997,40671.692307692305,prejuizo,0.32,-4.47,0.29,48.78,5.28,serie_nao_comparavel,nao_aplicavel,REPROVADA,P/L positivo e baixo; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR receita > 10%; Lucro positivo nos 5 anos; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos; Liquidez >= R$5M/dia,CAGR lucro > 10%,2026-03-31,2026-06-03,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=158950,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
CPLE3,CIA PARANAENSE DE ENERGIA - COPEL,14311,Energia Elétrica,2026-07-27,,319357194.17460316,indisponivel,indisponivel,11.56,10.56,2.73,2.15,-14.16,0.96,REPROVADA,ROE mediano 5a > 12%; CAGR receita > 10%; CAGR lucro > 10%,P/VPA < 1; P/L positivo e baixo,2026-03-31,2026-05-05,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156651,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
"PEAB3,PEAB4",CIA PARTICIPACOES ALIANCA DA BAHIA,18708,Emp. Adm. Part. - Sem Setor Principal,2026-07-22,711830842.0,20684.25396825397,15.77,0.77,4.91,4.46,-0.53,40.62,-29.33,-0.31,REPROVADA,P/L positivo e baixo; ROE mediano 5a > 12%; CAGR lucro > 10%; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos; Liquidez >= R$5M/dia,,2026-03-31,2026-05-15,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157614,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
CSMG3,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,19445,"Saneamento, Serv. Água e Gás",2026-07-27,24043867210.0,306297686.82539684,17.74,2.74,15.63,16.94,2.37,9.03,27.39,1.70,REPROVADA,P/VPA < 1; P/L positivo e baixo; CAGR receita > 10%,,2026-03-31,2026-05-08,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157007,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,CLARO TELECOM PARTICIPAÇÕES S.A.,23531,Emp. Adm. Part. - Telecomunicações,,,,indisponivel,indisponivel,17.11,19.40,0.44,6.87,6.20,8.76,REPROVADA,CAGR receita > 10%; CAGR lucro > 10%; Lucro positivo nos 5 anos,P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,2026-06-30,2026-07-21,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159597,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
VVEO3,CM HOSPITALAR S.A,25682,Comércio (Atacado e Varejo),2026-07-27,205275400.20000002,2437463.634920635,10.18,0.11,1.06,6.33,3.19,16.78,-53.65,16.62,REPROVADA,P/L positivo e baixo; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR lucro > 10%; Lucro positivo nos 5 anos; Liquidez >= R$5M/dia,,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157418,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
COGN3,COGNA EDUCAÇÃO S.A.,17973,Emp. Adm. Part. - Educação,2026-07-27,4290514576.25,60709061.12698413,6.39,0.32,4.97,0.35,2.29,10.08,turnaround,2.05,REPROVADA,ROE mediano 5a > 12%; Lucro positivo nos 5 anos,CAGR lucro > 10%,2026-03-31,2026-05-06,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156721,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
CBAV3,COMPANHIA BRASILEIRA DE ALUMÍNIO,25984,Extração Mineral,2026-07-27,7109717.16,26318613.285714287,0.06,0.00,2.75,-0.69,2.63,1.07,-36.47,8.16,REPROVADA,ROE mediano 5a > 12%; CAGR receita > 10%; CAGR lucro > 10%; Receita estável (sem queda >15%); Lucro positivo nos 5 anos; FCF positivo em >=3 dos 5 anos,,2026-03-31,2026-05-06,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156734,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
"CEBR3,CEBR5,CEBR6",COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,14451,Energia Elétrica,2026-07-27,,137749.52380952382,indisponivel,indisponivel,17.94,18.61,indisponivel,10.44,-37.93,indisponivel,REPROVADA,CAGR lucro > 10%; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos; Liquidez >= R$5M/dia,P/VPA < 1; P/L positivo e baixo; Dívida líq./EBITDA < 3,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157402,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,COMPANHIA INDUSTRIAL CATAGUASES,3395,Têxtil e Vestuário,,,,indisponivel,indisponivel,5.76,11.91,3.89,8.89,-0.30,0.85,REPROVADA,ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR receita > 10%; CAGR lucro > 10%; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,2026-03-31,2026-05-15,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157544,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
"PASS3,PASS5,PASS6",COMPASS GÁS E ENERGIA S.A.,25127,"Emp. Adm. Part. - Saneamento, Serv. Água e Gás",2026-07-27,,39676367.14545455,indisponivel,indisponivel,22.36,27.24,2.64,7.72,-7.12,3.55,REPROVADA,CAGR receita > 10%; CAGR lucro > 10%,P/VPA < 1; P/L positivo e baixo,2026-03-31,2026-05-13,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157301,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
CALI3,CONSTRUTORA ADOLPHO LINDENBERG S.A.,4723,"Construção Civil, Mat. Constr. e Decoração",2026-07-07,179961600.0,10866.512195121952,4.40,0.89,21.21,29.69,1.98,49.60,37.38,0.73,REPROVADA,Receita estável (sem queda >15%); CFO positivo em >=4 dos 5 anos; Liquidez >= R$5M/dia,,2026-03-31,2026-05-06,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156763,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
TEND3,CONSTRUTORA TENDA S.A.,21148,"Construção Civil, Mat. Constr. e Decoração",2026-07-27,3774176620.0,86924285.20634921,6.25,2.78,47.20,-0.35,0.48,13.22,turnaround,0.84,REPROVADA,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; Lucro positivo nos 5 anos; CFO positivo em >=4 dos 5 anos,CAGR lucro > 10%,2026-03-31,2026-05-05,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156664,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
ATMP3,CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,19100,Emp. Adm. Part. - Comunicação e Informática,2025-06-04,33387945.0,15981.285714285714,prejuizo,0.37,-16.51,dado_insuficiente,2.03,-19.19,serie_nao_comparavel,nao_aplicavel,REPROVADA,P/L positivo e baixo; CAGR receita > 10%; Receita estável (sem queda >15%); Lucro positivo nos 5 anos; Liquidez >= R$5M/dia,ROE mediano 5a > 12%; CAGR lucro > 10%,2026-03-31,2026-05-15,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157645,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,COPEL GERAÇÃO E TRANSMISSÃO S.A.,24740,Energia Elétrica,,,,indisponivel,indisponivel,12.13,12.73,2.38,-9.36,-9.51,1.09,REPROVADA,CAGR receita > 10%; CAGR lucro > 10%; Receita estável (sem queda >15%),P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,2026-03-31,2026-05-05,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156652,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
CSAN3,COSAN S.A.,19836,"Agricultura (Açúcar, Álcool e Cana)",2026-07-27,15479862461.900002,135528920.46031746,prejuizo,4.43,-216.36,-26.95,9.73,12.87,serie_nao_comparavel,nao_aplicavel,REPROVADA,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; Lucro positivo nos 5 anos,CAGR lucro > 10%,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157416,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
CPFE3,CPFL ENERGIA S.A.,18660,Emp. Adm. Part. - Energia Elétrica,2026-07-27,51563386190.0,73686968.61904761,8.95,2.12,24.64,29.51,1.93,3.14,3.67,1.14,REPROVADA,P/VPA < 1; P/L positivo e baixo; CAGR receita > 10%; CAGR lucro > 10%,,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157447,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,CPFL ENERGIAS RENOVÁVEIS S.A.,20540,Emp. Adm. Part. - Energia Elétrica,,,,indisponivel,indisponivel,24.08,23.41,0.19,0.94,-7.68,2.18,REPROVADA,CAGR receita > 10%; CAGR lucro > 10%,P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157453,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,CPFL TRANSMISSÃO S.A.,3204,Energia Elétrica,,,,indisponivel,indisponivel,8.15,31.93,3.78,14.22,38.84,-1.23,REPROVADA,Dívida líq./EBITDA < 3; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157454,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
CSED3,CRUZEIRO DO SUL EDUCACIONAL S.A.,25526,Educação,2026-07-27,1472751910.08,2158109.8571428573,5.42,0.89,16.77,8.65,0.55,11.72,37.54,2.99,REPROVADA,ROE mediano 5a > 12%; Liquidez >= R$5M/dia,,2026-03-31,2026-05-12,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157188,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
25585,CSN MINERAÇÃO S.A.,25585,Extração Mineral,,,,indisponivel,indisponivel,32.40,27.77,0.04,-1.36,-28.67,1.20,REPROVADA,CAGR receita > 10%; CAGR lucro > 10%; Receita estável (sem queda >15%),P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,2026-03-31,2026-05-13,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157332,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
CURY3,CURY CONSTRUTORA E INCORPORADORA S.A.,25100,"Construção Civil, Mat. Constr. e Decoração",2026-07-27,9361566381.66,134772184.2857143,8.79,6.06,72.78,62.95,-0.28,32.76,34.31,0.72,REPROVADA,P/VPA < 1; P/L positivo e baixo,,2026-03-31,2026-05-12,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157190,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
CVCB3,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,23310,Hospedagem e Turismo,2026-07-27,708286079.6800001,23396116.777777776,prejuizo,1.76,-24.04,-58.49,0.48,15.87,serie_nao_comparavel,nao_aplicavel,REPROVADA,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; Lucro positivo nos 5 anos; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,CAGR lucro > 10%,2026-03-31,2026-05-13,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157305,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
"CYRE3,CYRE4",CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,"Construção Civil, Mat. Constr. e Decoração",2026-07-27,9156987390.0,157089254.53968254,4.63,0.86,18.96,16.30,2.03,18.43,21.72,-0.18,REPROVADA,CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157377,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
DMVF3,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,25046,Comércio (Atacado e Varejo),2026-07-27,314750660.0,737751.5238095238,13.14,0.34,2.60,2.48,0.23,23.63,83.76,7.15,REPROVADA,P/L positivo e baixo; ROE mediano 5a > 12%; Liquidez >= R$5M/dia,,2026-03-31,2026-05-06,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156775,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
DESK3,DESKTOP S.A.,26026,Telecomunicações,2026-07-27,2098665713.34,7625780.920634921,34.07,1.48,4.35,6.05,1.86,36.70,29.03,6.94,REPROVADA,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; FCF positivo em >=3 dos 5 anos,,2026-03-31,2026-05-12,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157230,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
